x	y	t	temp
8.623188734054565430e-01	8.619379997253417969e-01	2.806112766265869141e-01	5.000000000000000000e-01
8.768116235733032227e-01	8.619379997253417969e-01	1.150800585746765137e-01	5.000000000000000000e-01
8.695652484893798828e-01	8.493868708610534668e-01	3.049658536911010742e-01	5.000000000000000000e-01
8.840579986572265625e-01	8.493868708610534668e-01	6.444882154464721680e-01	5.000000000000000000e-01
8.768116235733032227e-01	8.368358016014099121e-01	9.513338208198547363e-01	5.000000000000000000e-01
8.913043737411499023e-01	8.368358016014099121e-01	9.036486744880676270e-01	5.000000000000000000e-01
8.840579986572265625e-01	8.242846727371215820e-01	7.213212847709655762e-01	5.000000000000000000e-01
8.985507488250732422e-01	8.242846727371215820e-01	2.911329269409179688e-02	5.000000000000000000e-01
8.913043737411499023e-01	8.117336034774780273e-01	7.993513345718383789e-01	5.000000000000000000e-01
8.985507488250732422e-01	8.493868708610534668e-01	4.833557009696960449e-01	5.000000000000000000e-01
7.826086878776550293e-01	8.995912671089172363e-01	4.413316845893859863e-01	5.000000000000000000e-01
7.391304373741149902e-01	8.995912671089172363e-01	5.348349809646606445e-01	5.000000000000000000e-01
9.057971239089965820e-01	8.117336034774780273e-01	1.823666691780090332e-01	5.000000000000000000e-01
8.985507488250732422e-01	7.991825342178344727e-01	1.402242779731750488e-01	5.000000000000000000e-01
8.695652484893798828e-01	8.995912671089172363e-01	6.979267001152038574e-01	5.000000000000000000e-01
8.840579986572265625e-01	8.995912671089172363e-01	8.457658290863037109e-01	5.000000000000000000e-01
8.188405632972717285e-01	8.619379997253417969e-01	6.876316070556640625e-01	5.000000000000000000e-01
8.260869383811950684e-01	8.995912671089172363e-01	2.344816923141479492e-02	5.000000000000000000e-01
7.536231875419616699e-01	5.481606721878051758e-01	7.206981778144836426e-01	5.000000000000000000e-01
7.391304373741149902e-01	5.481606721878051758e-01	3.452227711677551270e-01	5.000000000000000000e-01
7.463768124580383301e-01	5.356095433235168457e-01	3.629694581031799316e-01	5.000000000000000000e-01
7.318840622901916504e-01	5.356095433235168457e-01	9.598796367645263672e-01	5.000000000000000000e-01
7.391304373741149902e-01	5.230584740638732910e-01	2.369346618652343750e-01	5.000000000000000000e-01
7.246376872062683105e-01	5.230584740638732910e-01	5.808610320091247559e-01	5.000000000000000000e-01
7.318840622901916504e-01	5.105074048042297363e-01	2.801506519317626953e-01	5.000000000000000000e-01
7.173913121223449707e-01	5.105074048042297363e-01	4.763374328613281250e-01	5.000000000000000000e-01
7.246376872062683105e-01	4.979562759399414062e-01	9.327983856201171875e-01	5.000000000000000000e-01
7.101449370384216309e-01	4.979562759399414062e-01	1.581920385360717773e-01	5.000000000000000000e-01
7.173913121223449707e-01	4.854052066802978516e-01	5.182933807373046875e-02	5.000000000000000000e-01
4.782608747482299805e-01	5.230584740638732910e-01	5.870292186737060547e-01	5.000000000000000000e-01
6.666666865348815918e-01	1.716278791427612305e-01	6.381681561470031738e-01	5.000000000000000000e-01
2.318840622901916504e-01	2.720366120338439941e-01	3.163172006607055664e-01	5.000000000000000000e-01
2.608695626258850098e-01	5.230584740638732910e-01	9.973275661468505859e-02	5.000000000000000000e-01
2.681159377098083496e-01	5.105074048042297363e-01	9.638595581054687500e-02	5.000000000000000000e-01
7.536231875419616699e-01	9.632132202386856079e-02	8.035655021667480469e-01	5.000000000000000000e-01
1.739130467176437378e-01	9.632132202386856079e-02	1.566506028175354004e-01	5.000000000000000000e-01
2.536231875419616699e-01	1.339745968580245972e-01	2.381108999252319336e-01	5.000000000000000000e-01
2.536231875419616699e-01	5.356095433235168457e-01	8.883984088897705078e-01	5.000000000000000000e-01
2.608695626258850098e-01	5.481606721878051758e-01	2.151471376419067383e-02	5.000000000000000000e-01
2.463768124580383301e-01	5.481606721878051758e-01	4.665930271148681641e-01	5.000000000000000000e-01
2.536231875419616699e-01	5.607117414474487305e-01	8.005804419517517090e-01	5.000000000000000000e-01
6.159420609474182129e-01	8.870401382446289062e-01	2.683913111686706543e-01	5.000000000000000000e-01
6.086956858634948730e-01	8.995912671089172363e-01	1.226533055305480957e-01	5.000000000000000000e-01
8.695652335882186890e-02	7.238759398460388184e-01	4.105482101440429688e-01	5.000000000000000000e-01
8.695653080940246582e-02	3.724453747272491455e-01	1.628219485282897949e-01	5.000000000000000000e-01
9.420290589332580566e-02	3.849964439868927002e-01	6.549963355064392090e-01	5.000000000000000000e-01
1.086956560611724854e-01	3.849964439868927002e-01	9.833936691284179688e-01	5.000000000000000000e-01
1.014492809772491455e-01	3.975475430488586426e-01	4.478126168251037598e-01	5.000000000000000000e-01
8.695653080940246582e-02	3.975475430488586426e-01	5.046755075454711914e-01	5.000000000000000000e-01
9.420290589332580566e-02	4.100986421108245850e-01	2.630675435066223145e-01	5.000000000000000000e-01
1.086956560611724854e-01	4.100986421108245850e-01	8.834785223007202148e-01	5.000000000000000000e-01
1.014492809772491455e-01	4.226497411727905273e-01	7.035022974014282227e-01	5.000000000000000000e-01
9.130434989929199219e-01	7.991825342178344727e-01	8.513804078102111816e-01	5.000000000000000000e-01
9.057971239089965820e-01	7.866314053535461426e-01	7.547715306282043457e-01	5.000000000000000000e-01
8.913043737411499023e-01	7.866314053535461426e-01	8.850413560867309570e-01	5.000000000000000000e-01
8.985507488250732422e-01	7.740803360939025879e-01	8.958270549774169922e-01	5.000000000000000000e-01
9.130434989929199219e-01	7.740803360939025879e-01	8.131437897682189941e-01	5.000000000000000000e-01
9.057971239089965820e-01	7.615292072296142578e-01	1.386029720306396484e-01	5.000000000000000000e-01
9.130434989929199219e-01	1.465256810188293457e-01	8.430560231208801270e-01	5.000000000000000000e-01
9.057971239089965820e-01	1.590767800807952881e-01	7.294005155563354492e-02	5.000000000000000000e-01
8.695653080940246582e-02	4.226497411727905273e-01	4.629149436950683594e-01	5.000000000000000000e-01
9.420290589332580566e-02	4.352008402347564697e-01	3.334367275238037109e-01	5.000000000000000000e-01
3.768115937709808350e-01	6.987738013267517090e-01	6.786250472068786621e-01	5.000000000000000000e-01
3.695652186870574951e-01	7.113248705863952637e-01	3.797301054000854492e-01	5.000000000000000000e-01
4.565217494964599609e-01	6.611204743385314941e-01	7.187079191207885742e-01	5.000000000000000000e-01
4.710144996643066406e-01	6.611204743385314941e-01	9.454119205474853516e-02	5.000000000000000000e-01
6.594203114509582520e-01	9.121423363685607910e-01	5.280534029006958008e-01	5.000000000000000000e-01
6.739130616188049316e-01	9.121423363685607910e-01	8.670381903648376465e-01	5.000000000000000000e-01
6.159420609474182129e-01	9.121423363685607910e-01	7.479683756828308105e-01	5.000000000000000000e-01
6.014493107795715332e-01	9.121423363685607910e-01	9.975993633270263672e-01	5.000000000000000000e-01
8.695652484893798828e-01	8.242846727371215820e-01	3.852252960205078125e-01	5.000000000000000000e-01
3.840579688549041748e-01	8.619379997253417969e-01	8.548111319541931152e-01	5.000000000000000000e-01
3.768115937709808350e-01	8.744890689849853516e-01	3.144407272338867188e-01	5.000000000000000000e-01
6.014493107795715332e-01	8.117336034774780273e-01	5.715869069099426270e-01	5.000000000000000000e-01
2.391304373741149902e-01	5.607117414474487305e-01	7.861104607582092285e-01	5.000000000000000000e-01
2.463768124580383301e-01	5.732628703117370605e-01	8.787567019462585449e-01	5.000000000000000000e-01
3.188405930995941162e-01	4.226497411727905273e-01	7.931889295578002930e-01	5.000000000000000000e-01
3.115942180156707764e-01	4.352008104324340820e-01	5.914846062660217285e-01	5.000000000000000000e-01
3.260869681835174561e-01	4.100986421108245850e-01	1.124073863029479980e-01	5.000000000000000000e-01
5.724637508392333984e-01	2.845877110958099365e-01	2.196834087371826172e-01	5.000000000000000000e-01
8.768116235733032227e-01	9.121423363685607910e-01	2.873563766479492188e-01	5.000000000000000000e-01
8.913043737411499023e-01	9.121423363685607910e-01	8.795475959777832031e-01	5.000000000000000000e-01
5.942029356956481934e-01	8.242847323417663574e-01	9.174996614456176758e-02	5.000000000000000000e-01
7.173913121223449707e-01	1.088724136352539062e-01	7.110458016395568848e-01	5.000000000000000000e-01
7.101449370384216309e-01	9.632132202386856079e-02	3.192638158798217773e-01	5.000000000000000000e-01
7.028985619544982910e-01	4.854052066802978516e-01	7.248278260231018066e-01	5.000000000000000000e-01
7.101449370384216309e-01	4.728541076183319092e-01	2.524880170822143555e-01	5.000000000000000000e-01
7.246376872062683105e-01	4.728541076183319092e-01	3.707237243652343750e-01	5.000000000000000000e-01
7.173913121223449707e-01	4.603030085563659668e-01	8.197499513626098633e-01	5.000000000000000000e-01
2.826087176799774170e-01	9.121423363685607910e-01	8.835722804069519043e-01	5.000000000000000000e-01
2.681159675121307373e-01	9.121423363685607910e-01	3.664885163307189941e-01	5.000000000000000000e-01
9.202898740768432617e-01	6.109161376953125000e-01	7.897633314132690430e-02	5.000000000000000000e-01
4.782608747482299805e-01	6.736716032028198242e-01	8.890243768692016602e-01	5.000000000000000000e-01
4.855072498321533203e-01	6.611204743385314941e-01	8.527827858924865723e-01	5.000000000000000000e-01
7.753623127937316895e-01	8.619379997253417969e-01	5.455456376075744629e-01	5.000000000000000000e-01
3.985507488250732422e-01	7.866314053535461426e-01	7.849085330963134766e-02	5.000000000000000000e-01
5.144927501678466797e-01	8.619379997253417969e-01	8.481615781784057617e-01	5.000000000000000000e-01
5.000000000000000000e-01	3.849964439868927002e-01	6.389467120170593262e-01	5.000000000000000000e-01
4.855072498321533203e-01	3.849964439868927002e-01	1.099693775177001953e-02	5.000000000000000000e-01
2.536231875419616699e-01	5.105074048042297363e-01	2.501454353332519531e-01	5.000000000000000000e-01
2.608695626258850098e-01	4.979563057422637939e-01	9.230061769485473633e-01	5.000000000000000000e-01
8.260869383811950684e-01	5.732628703117370605e-01	3.822303414344787598e-01	5.000000000000000000e-01
6.521739363670349121e-01	6.736716032028198242e-01	4.243314266204833984e-03	5.000000000000000000e-01
7.971014380455017090e-01	7.238759398460388184e-01	5.974644422531127930e-01	5.000000000000000000e-01
8.985507488250732422e-01	8.995912671089172363e-01	5.986735224723815918e-01	5.000000000000000000e-01
9.057971239089965820e-01	9.121423363685607910e-01	3.056998848915100098e-01	5.000000000000000000e-01
9.130434989929199219e-01	8.995912671089172363e-01	2.315571308135986328e-01	5.000000000000000000e-01
9.202898740768432617e-01	9.121423363685607910e-01	3.153223395347595215e-01	5.000000000000000000e-01
6.014492511749267578e-01	5.356095433235168457e-01	4.336293935775756836e-01	5.000000000000000000e-01
4.420289993286132812e-01	6.611204743385314941e-01	1.719736456871032715e-01	5.000000000000000000e-01
3.043478429317474365e-01	3.222409784793853760e-01	5.396335721015930176e-01	5.000000000000000000e-01
5.144927501678466797e-01	5.356095433235168457e-01	2.585315704345703125e-01	5.000000000000000000e-01
9.202898740768432617e-01	7.615292072296142578e-01	5.158632397651672363e-01	5.000000000000000000e-01
9.130434989929199219e-01	7.489781379699707031e-01	3.104039430618286133e-01	5.000000000000000000e-01
1.521739214658737183e-01	8.377023041248321533e-02	4.133160114288330078e-01	5.000000000000000000e-01
1.376811712980270386e-01	8.377023041248321533e-02	9.262825846672058105e-01	5.000000000000000000e-01
1.304347813129425049e-01	9.632132202386856079e-02	3.253726959228515625e-01	5.000000000000000000e-01
1.231884136795997620e-01	8.377023041248321533e-02	1.779975891113281250e-01	5.000000000000000000e-01
1.159420311450958252e-01	9.632132202386856079e-02	9.555943608283996582e-01	5.000000000000000000e-01
1.086956560611724854e-01	8.377023041248321533e-02	4.063101410865783691e-01	5.000000000000000000e-01
1.014492809772491455e-01	9.632132202386856079e-02	6.553343534469604492e-01	5.000000000000000000e-01
9.420290589332580566e-02	8.377023041248321533e-02	2.602820992469787598e-01	5.000000000000000000e-01
8.695652335882186890e-02	9.632132202386856079e-02	5.242084264755249023e-01	5.000000000000000000e-01
7.971014827489852905e-02	8.377023041248321533e-02	7.911112904548645020e-01	5.000000000000000000e-01
2.536231875419616699e-01	8.377023041248321533e-02	4.002474546432495117e-01	5.000000000000000000e-01
2.681159377098083496e-01	8.377023041248321533e-02	7.121405005455017090e-01	5.000000000000000000e-01
2.391304373741149902e-01	8.377023041248321533e-02	5.732394456863403320e-01	5.000000000000000000e-01
7.173913121223449707e-01	8.377023041248321533e-02	4.593044519424438477e-01	5.000000000000000000e-01
7.028985619544982910e-01	8.377023041248321533e-02	5.311549901962280273e-01	5.000000000000000000e-01
6.304348111152648926e-01	8.377023041248321533e-02	4.691437482833862305e-01	5.000000000000000000e-01
6.159420013427734375e-01	8.377023041248321533e-02	6.765692830085754395e-01	5.000000000000000000e-01
9.202898740768432617e-01	5.858139395713806152e-01	5.356484055519104004e-01	5.000000000000000000e-01
9.130434989929199219e-01	5.732628107070922852e-01	8.119471073150634766e-01	5.000000000000000000e-01
7.971014827489852905e-02	3.598942756652832031e-01	4.505193233489990234e-01	5.000000000000000000e-01
7.971015572547912598e-02	4.352008402347564697e-01	6.920762658119201660e-01	5.000000000000000000e-01
8.695653080940246582e-02	4.477519094944000244e-01	8.213663101196289062e-01	5.000000000000000000e-01
9.202898740768432617e-01	8.117336034774780273e-01	1.693422794342041016e-01	5.000000000000000000e-01
9.202898740768432617e-01	1.590767800807952881e-01	6.742305755615234375e-01	5.000000000000000000e-01
9.130434989929199219e-01	1.716278642416000366e-01	9.049329757690429688e-01	5.000000000000000000e-01
9.057971239089965820e-01	8.377022296190261841e-02	7.448958754539489746e-01	5.000000000000000000e-01
9.202898740768432617e-01	8.377022296190261841e-02	1.116452813148498535e-01	5.000000000000000000e-01
7.971014827489852905e-02	7.866314053535461426e-01	9.528139233589172363e-01	5.000000000000000000e-01
8.695652335882186890e-02	7.991825342178344727e-01	9.915537834167480469e-01	5.000000000000000000e-01
1.014492735266685486e-01	7.991825342178344727e-01	5.989614725112915039e-01	5.000000000000000000e-01
9.420289844274520874e-02	8.117336034774780273e-01	4.352762103080749512e-01	5.000000000000000000e-01
7.971014082431793213e-02	8.117336034774780273e-01	5.683458447456359863e-01	5.000000000000000000e-01
8.695652335882186890e-02	8.242847323417663574e-01	9.185665249824523926e-01	5.000000000000000000e-01
2.971014678478240967e-01	8.117336034774780273e-01	4.494464993476867676e-01	5.000000000000000000e-01
3.043478429317474365e-01	7.991825342178344727e-01	7.387100458145141602e-01	5.000000000000000000e-01
3.623188436031341553e-01	6.987738013267517090e-01	4.712608456611633301e-01	5.000000000000000000e-01
3.550724685192108154e-01	7.113248705863952637e-01	1.379116773605346680e-01	5.000000000000000000e-01
3.623188436031341553e-01	7.238759398460388184e-01	4.001865386962890625e-01	5.000000000000000000e-01
3.478260934352874756e-01	7.238759398460388184e-01	6.951061487197875977e-01	5.000000000000000000e-01
4.492753744125366211e-01	6.485694050788879395e-01	3.314678072929382324e-01	5.000000000000000000e-01
4.347826242446899414e-01	6.485694050788879395e-01	8.003464937210083008e-01	5.000000000000000000e-01
3.478260934352874756e-01	4.477519094944000244e-01	9.563029408454895020e-01	5.000000000000000000e-01
8.840579986572265625e-01	7.740803360939025879e-01	6.002056598663330078e-02	5.000000000000000000e-01
3.913043737411499023e-01	8.744890689849853516e-01	7.453908920288085938e-01	5.000000000000000000e-01
3.840579688549041748e-01	8.870401978492736816e-01	2.754943966865539551e-01	5.000000000000000000e-01
5.217391252517700195e-01	7.238759398460388184e-01	4.113962054252624512e-01	5.000000000000000000e-01
3.115942180156707764e-01	4.100986421108245850e-01	9.503239989280700684e-01	5.000000000000000000e-01
3.188405930995941162e-01	3.975475430488586426e-01	2.928664684295654297e-01	5.000000000000000000e-01
7.173913121223449707e-01	5.356095433235168457e-01	4.681368470191955566e-01	5.000000000000000000e-01
6.086956858634948730e-01	7.991825342178344727e-01	7.239258885383605957e-01	5.000000000000000000e-01
5.942029356956481934e-01	7.991825342178344727e-01	2.236238718032836914e-01	5.000000000000000000e-01
3.550724685192108154e-01	7.364270687103271484e-01	3.551971912384033203e-01	5.000000000000000000e-01
3.405797183513641357e-01	7.364270687103271484e-01	5.224998593330383301e-01	5.000000000000000000e-01
7.318840622901916504e-01	4.603030085563659668e-01	6.547884345054626465e-01	5.000000000000000000e-01
7.246376872062683105e-01	4.477519094944000244e-01	2.602225542068481445e-01	5.000000000000000000e-01
8.985507488250732422e-01	1.716278642416000366e-01	4.157007932662963867e-01	5.000000000000000000e-01
9.057971239089965820e-01	1.841789633035659790e-01	8.357035517692565918e-01	5.000000000000000000e-01
9.202898740768432617e-01	1.841789633035659790e-01	4.274545907974243164e-01	5.000000000000000000e-01
9.130434989929199219e-01	1.967300623655319214e-01	2.346982359886169434e-01	5.000000000000000000e-01
8.985507488250732422e-01	1.967300623655319214e-01	2.547137737274169922e-01	5.000000000000000000e-01
9.057971239089965820e-01	2.092811465263366699e-01	9.216563105583190918e-01	5.000000000000000000e-01
9.202898740768432617e-01	2.092811465263366699e-01	2.092117667198181152e-01	5.000000000000000000e-01
9.130434989929199219e-01	2.218322455883026123e-01	8.176313638687133789e-01	5.000000000000000000e-01
8.985507488250732422e-01	2.218322455883026123e-01	1.835039854049682617e-01	5.000000000000000000e-01
9.057971239089965820e-01	2.343833297491073608e-01	7.070986628532409668e-01	5.000000000000000000e-01
8.913043737411499023e-01	2.343833297491073608e-01	9.547391533851623535e-01	5.000000000000000000e-01
8.985507488250732422e-01	2.469344288110733032e-01	8.621109724044799805e-01	5.000000000000000000e-01
9.130434989929199219e-01	2.469344288110733032e-01	3.456479310989379883e-01	5.000000000000000000e-01
9.057971239089965820e-01	2.594855129718780518e-01	5.853312015533447266e-01	5.000000000000000000e-01
8.840579986572265625e-01	2.469344288110733032e-01	5.358405113220214844e-01	5.000000000000000000e-01
9.202898740768432617e-01	2.594855129718780518e-01	2.646139860153198242e-01	5.000000000000000000e-01
9.130434989929199219e-01	2.720366120338439941e-01	7.221633195877075195e-02	5.000000000000000000e-01
1.159420385956764221e-01	4.226497411727905273e-01	7.955601811408996582e-01	5.000000000000000000e-01
2.318840622901916504e-01	5.732628703117370605e-01	2.715196609497070312e-01	5.000000000000000000e-01
2.391304373741149902e-01	5.858139395713806152e-01	9.238294959068298340e-01	5.000000000000000000e-01
5.434782505035400391e-01	4.100986421108245850e-01	1.212221384048461914e-01	5.000000000000000000e-01
5.507246255874633789e-01	3.975475430488586426e-01	6.321734786033630371e-01	5.000000000000000000e-01
4.710144996643066406e-01	8.368358016014099121e-01	4.953240156173706055e-01	5.000000000000000000e-01
1.521739214658737183e-01	9.372445344924926758e-01	9.147136211395263672e-01	5.000000000000000000e-01
7.101449370384216309e-01	4.477519094944000244e-01	4.265086650848388672e-01	5.000000000000000000e-01
7.173913121223449707e-01	4.352008104324340820e-01	6.695910096168518066e-01	5.000000000000000000e-01
7.318840622901916504e-01	4.352008104324340820e-01	2.041949033737182617e-01	5.000000000000000000e-01
7.246376872062683105e-01	4.226497411727905273e-01	4.265923500061035156e-01	5.000000000000000000e-01
7.391304373741149902e-01	4.226497411727905273e-01	6.642932891845703125e-01	5.000000000000000000e-01
7.318840622901916504e-01	4.100986421108245850e-01	9.461062550544738770e-01	5.000000000000000000e-01
7.028985619544982910e-01	1.088724136352539062e-01	2.996939420700073242e-01	5.000000000000000000e-01
1.086956486105918884e-01	8.117336034774780273e-01	4.300905466079711914e-01	5.000000000000000000e-01
7.391304373741149902e-01	5.732628703117370605e-01	8.780802488327026367e-01	5.000000000000000000e-01
7.463768124580383301e-01	5.858139395713806152e-01	9.049582481384277344e-01	5.000000000000000000e-01
5.507246255874633789e-01	8.744890689849853516e-01	3.751266002655029297e-02	5.000000000000000000e-01
9.130434989929199219e-01	9.246934652328491211e-01	8.896803855895996094e-02	5.000000000000000000e-01
8.913043737411499023e-01	5.858139395713806152e-01	1.965183615684509277e-01	5.000000000000000000e-01
6.666666865348815918e-01	9.246934652328491211e-01	1.052314043045043945e-02	5.000000000000000000e-01
6.811594367027282715e-01	9.246934652328491211e-01	3.419584035873413086e-02	5.000000000000000000e-01
7.246377319097518921e-02	9.632132947444915771e-02	8.994482755661010742e-01	5.000000000000000000e-01
7.971014827489852905e-02	1.088724210858345032e-01	6.311731338500976562e-01	5.000000000000000000e-01
8.695652335882186890e-02	7.121913880109786987e-02	3.391703963279724121e-01	5.000000000000000000e-01
6.231884360313415527e-01	7.121913880109786987e-02	3.667242527008056641e-01	5.000000000000000000e-01
6.376811861991882324e-01	7.121913880109786987e-02	7.792543172836303711e-01	5.000000000000000000e-01
6.086956262588500977e-01	7.121913880109786987e-02	5.840237736701965332e-01	5.000000000000000000e-01
2.608695626258850098e-01	7.121913880109786987e-02	2.820091843605041504e-01	5.000000000000000000e-01
2.753623127937316895e-01	7.121913880109786987e-02	1.351506710052490234e-01	5.000000000000000000e-01
7.101449370384216309e-01	7.121913880109786987e-02	8.872059583663940430e-01	5.000000000000000000e-01
9.275362491607666016e-01	9.246934652328491211e-01	4.738055467605590820e-01	5.000000000000000000e-01
7.246377319097518921e-02	4.477519094944000244e-01	5.909714102745056152e-01	5.000000000000000000e-01
7.971015572547912598e-02	4.603030085563659668e-01	7.330341935157775879e-01	5.000000000000000000e-01
9.420290589332580566e-02	4.603030085563659668e-01	8.586870431900024414e-01	5.000000000000000000e-01
8.695653080940246582e-02	4.728541076183319092e-01	6.444014310836791992e-01	5.000000000000000000e-01
7.246377319097518921e-02	4.728541076183319092e-01	2.986193299293518066e-01	5.000000000000000000e-01
7.971015572547912598e-02	4.854052066802978516e-01	6.054395437240600586e-02	5.000000000000000000e-01
9.420290589332580566e-02	4.854052066802978516e-01	4.440286159515380859e-01	5.000000000000000000e-01
8.695653080940246582e-02	4.979563057422637939e-01	7.304663658142089844e-01	5.000000000000000000e-01
7.246377319097518921e-02	4.979563057422637939e-01	7.020614743232727051e-01	5.000000000000000000e-01
7.971015572547912598e-02	5.105074048042297363e-01	7.558085322380065918e-01	5.000000000000000000e-01
9.275362491607666016e-01	8.995912671089172363e-01	7.242922186851501465e-01	5.000000000000000000e-01
7.246377319097518921e-02	7.121913880109786987e-02	4.550328254699707031e-01	5.000000000000000000e-01
9.275362491607666016e-01	7.489781379699707031e-01	4.810867309570312500e-01	5.000000000000000000e-01
9.202898740768432617e-01	7.364270687103271484e-01	5.303434729576110840e-01	5.000000000000000000e-01
9.275362491607666016e-01	1.465256810188293457e-01	6.338122487068176270e-01	5.000000000000000000e-01
3.043478429317474365e-01	3.975475430488586426e-01	4.795397520065307617e-01	5.000000000000000000e-01
9.057971239089965820e-01	7.364270687103271484e-01	5.915436148643493652e-01	5.000000000000000000e-01
3.188405930995941162e-01	4.979562759399414062e-01	2.240561842918395996e-01	5.000000000000000000e-01
3.333333432674407959e-01	4.979562759399414062e-01	8.004826307296752930e-02	5.000000000000000000e-01
3.985507488250732422e-01	8.870401978492736816e-01	1.073139309883117676e-01	5.000000000000000000e-01
3.913043737411499023e-01	8.995912671089172363e-01	3.305662274360656738e-01	5.000000000000000000e-01
3.768115937709808350e-01	8.995912671089172363e-01	7.647294998168945312e-01	5.000000000000000000e-01
3.840579688549041748e-01	9.121423363685607910e-01	5.716829895973205566e-01	5.000000000000000000e-01
3.985507488250732422e-01	9.121423363685607910e-01	6.291287541389465332e-01	5.000000000000000000e-01
3.695652186870574951e-01	9.121423363685607910e-01	3.820776939392089844e-02	5.000000000000000000e-01
3.768115937709808350e-01	9.246934652328491211e-01	9.180816411972045898e-01	5.000000000000000000e-01
3.623188436031341553e-01	9.246934652328491211e-01	2.997291684150695801e-01	5.000000000000000000e-01
8.405796885490417480e-01	3.222409784793853760e-01	3.657150268554687500e-02	5.000000000000000000e-01
4.927536249160766602e-01	6.736716032028198242e-01	3.828459978103637695e-01	5.000000000000000000e-01
5.000000000000000000e-01	6.611204743385314941e-01	9.641818404197692871e-01	5.000000000000000000e-01
4.927536249160766602e-01	6.485694050788879395e-01	8.117036819458007812e-01	5.000000000000000000e-01
5.072463750839233398e-01	6.485694050788879395e-01	1.401104927062988281e-01	5.000000000000000000e-01
5.144927501678466797e-01	6.611204743385314941e-01	4.143761396408081055e-01	5.000000000000000000e-01
5.217391252517700195e-01	6.485694050788879395e-01	2.685762643814086914e-01	5.000000000000000000e-01
5.144927501678466797e-01	6.360183358192443848e-01	1.461401581764221191e-01	5.000000000000000000e-01
5.289855003356933594e-01	6.360183358192443848e-01	2.811358571052551270e-01	5.000000000000000000e-01
5.362318754196166992e-01	6.485694050788879395e-01	2.550883293151855469e-01	5.000000000000000000e-01
5.434782505035400391e-01	6.360183358192443848e-01	7.886390686035156250e-01	5.000000000000000000e-01
5.362318754196166992e-01	6.234672069549560547e-01	4.162852168083190918e-01	5.000000000000000000e-01
5.507246255874633789e-01	6.234672069549560547e-01	3.414810895919799805e-01	5.000000000000000000e-01
5.579710006713867188e-01	6.360183358192443848e-01	6.859543323516845703e-01	5.000000000000000000e-01
5.434782505035400391e-01	6.109161376953125000e-01	8.394852280616760254e-01	5.000000000000000000e-01
5.652173757553100586e-01	6.234672069549560547e-01	3.915244340896606445e-02	5.000000000000000000e-01
5.724637508392333984e-01	6.360183358192443848e-01	3.651154041290283203e-01	5.000000000000000000e-01
5.797101259231567383e-01	6.234672069549560547e-01	3.429626226425170898e-01	5.000000000000000000e-01
5.869565010070800781e-01	6.360183358192443848e-01	9.093289375305175781e-01	5.000000000000000000e-01
7.681159377098083496e-01	1.716278791427612305e-01	3.265929222106933594e-02	5.000000000000000000e-01
9.130434989929199219e-01	7.238759398460388184e-01	1.503508687019348145e-01	5.000000000000000000e-01
9.275362491607666016e-01	7.238759398460388184e-01	8.391149640083312988e-01	5.000000000000000000e-01
9.202898740768432617e-01	7.113248705863952637e-01	9.342839717864990234e-01	5.000000000000000000e-01
2.681159377098083496e-01	7.364270687103271484e-01	7.494326233863830566e-01	5.000000000000000000e-01
3.043478429317474365e-01	6.736716032028198242e-01	2.944938540458679199e-01	5.000000000000000000e-01
7.971014827489852905e-02	7.615292668342590332e-01	1.001685261726379395e-01	5.000000000000000000e-01
7.536231875419616699e-01	1.716278791427612305e-01	3.239778280258178711e-01	5.000000000000000000e-01
7.463768124580383301e-01	8.377023041248321533e-02	8.735462427139282227e-01	5.000000000000000000e-01
7.608695626258850098e-01	8.377022296190261841e-02	2.648187279701232910e-01	5.000000000000000000e-01
7.536231875419616699e-01	7.121913135051727295e-02	6.430016160011291504e-01	5.000000000000000000e-01
7.681159377098083496e-01	7.121913135051727295e-02	2.568421363830566406e-01	5.000000000000000000e-01
3.478260934352874756e-01	7.489781379699707031e-01	1.033335328102111816e-01	5.000000000000000000e-01
9.275362491607666016e-01	2.469344288110733032e-01	1.190397143363952637e-01	5.000000000000000000e-01
8.840579986572265625e-01	9.246934652328491211e-01	8.205024600028991699e-01	5.000000000000000000e-01
8.695652484893798828e-01	9.246934652328491211e-01	7.399379611015319824e-01	5.000000000000000000e-01
8.188405632972717285e-01	2.343833446502685547e-01	7.621214389801025391e-01	5.000000000000000000e-01
8.043478131294250488e-01	7.866314053535461426e-01	1.038191914558410645e-01	5.000000000000000000e-01
8.188405632972717285e-01	7.866314053535461426e-01	1.867159605026245117e-01	5.000000000000000000e-01
8.115941882133483887e-01	7.991825342178344727e-01	6.374199986457824707e-01	5.000000000000000000e-01
5.652173757553100586e-01	4.728541076183319092e-01	7.456402182579040527e-01	5.000000000000000000e-01
9.420290589332580566e-02	6.611204743385314941e-01	4.330992698669433594e-02	5.000000000000000000e-01
8.695652335882186890e-02	6.485694050788879395e-01	3.574176430702209473e-01	5.000000000000000000e-01
7.971014827489852905e-02	6.611204743385314941e-01	9.204986095428466797e-01	5.000000000000000000e-01
7.246377319097518921e-02	6.485694050788879395e-01	3.742261528968811035e-01	5.000000000000000000e-01
7.971014827489852905e-02	6.360183358192443848e-01	6.750297546386718750e-02	5.000000000000000000e-01
5.434782505035400391e-01	7.615292668342590332e-01	3.624421954154968262e-01	5.000000000000000000e-01
